6106,14,40,44,,,,,2018-04-18T01:52:55.000Z,1
6107,12,31,36,48,,,,2018-07-04T16:32:03.000Z,0
6108,5,9,10,24,34,,,2018-06-27T01:00:05.000Z,1
6109,7,15,49,,,,,2018-06-30T21:49:21.000Z,0
6110,3,18,35,,,,,2018-07-02T18:22:04.000Z,1
6111,3,8,43,,,,,2018-07-30T01:49:04.000Z,0
6112,22,28,,,,,,2018-06-02T22:23:18.000Z,1
6113,12,31,36,48,,,,2018-04-29T18:51:59.000Z,1
6114,11,16,28,36,,,,2018-08-19T16:44:51.000Z,0
6115,7,10,15,24,,,,2018-02-08T00:08:45.000Z,1
6116,17,29,47,,,,,2018-02-08T01:26:34.000Z,0
6117,2,9,22,44,45,,,2018-04-16T18:08:15.000Z,1
6118,1,19,29,,,,,2018-04-16T19:23:19.000Z,0
6119,13,22,33,,,,,2018-01-05T00:48:25.000Z,1
6120,2,3,5,19,20,27,28,2018-05-12T13:11:59.000Z,0
6121,6,8,10,24,,,,2018-05-12T13:59:58.000Z,1
6122,7,15,49,,,,,2018-05-19T18:21:08.000Z,1
6123,16,25,29,44,48,,,2018-05-03T15:07:44.000Z,0
6124,2,27,28,33,,,,2018-05-03T17:55:38.000Z,1
6125,33,42,,,,,,2018-08-10T11:07:24.000Z,0
6126,27,28,,,,,,2018-12-07T14:28:09.000Z,1
6127,8,14,21,26,32,44,,2018-12-21T15:24:44.000Z,0
6128,16,32,45,,,,,2018-02-01T21:26:12.000Z,1
6129,6,35,48,,,,,2018-01-11T16:44:23.000Z,0
6130,33,42,,,,,,2018-07-20T13:45:16.000Z,1
6131,18,22,36,37,47,,,2018-10-12T20:00:15.000Z,0
6132,1,19,21,,,,,2018-04-09T14:12:12.000Z,1
6133,17,29,47,,,,,2018-04-23T14:49:24.000Z,0
6134,3,22,40,,,,,2018-08-06T12:55:55.000Z,1
6135,5,13,14,21,24,31,36,2018-08-13T19:02:00.000Z,0
6136,8,27,28,39,,,,2018-12-10T16:42:58.000Z,1
6137,2,16,32,45,,,,2018-01-07T20:51:07.000Z,0
6138,4,9,,,,,,2018-07-02T23:04:32.000Z,1
6139,19,28,34,,,,,2018-07-09T13:16:11.000Z,0
6140,1,19,,,,,,2018-07-16T14:25:35.000Z,1
6141,3,18,35,,,,,2018-07-30T14:17:38.000Z,0
6142,27,28,,,,,,2018-11-05T13:52:28.000Z,1
6143,12,17,18,31,36,,,2018-10-08T13:28:35.000Z,0
6144,28,33,42,,,,,2018-04-07T12:29:06.000Z,1
6145,23,24,40,41,43,,,2018-04-07T14:36:00.000Z,0
6146,18,,,,,,,2018-08-11T18:34:02.000Z,1
6147,7,11,37,45,,,,2018-08-18T23:18:31.000Z,0
6148,4,6,9,35,38,,,2018-12-08T16:13:14.000Z,1
6149,16,32,45,,,,,2018-12-15T15:01:17.000Z,0
6150,23,25,31,,,,,2018-02-02T18:40:47.000Z,1
6151,33,42,,,,,,2018-01-05T00:08:32.000Z,0
6152,4,27,28,31,,,,2018-07-21T00:16:19.000Z,1
6153,0,20,41,,,,,2018-07-28T15:56:24.000Z,0
6154,5,22,,,,,,2018-11-24T19:06:24.000Z,1
6155,2,5,22,,,,,2018-11-24T22:21:22.000Z,0
6156,10,18,23,30,36,,,2018-09-15T19:44:37.000Z,1
6157,9,35,44,,,,,2018-08-05T19:58:12.000Z,0
6158,7,11,37,45,,,,2018-08-19T19:22:13.000Z,1
6159,10,18,27,41,44,,,2018-12-02T22:21:32.000Z,0
6160,6,7,21,,,,,2018-12-09T00:18:12.000Z,1
6161,0,2,19,25,46,,,2018-01-13T15:01:42.000Z,0
6162,6,21,28,33,37,,,2018-07-08T12:45:50.000Z,1
6163,0,16,38,41,44,48,,2018-07-08T14:57:39.000Z,0
6164,0,2,10,18,46,,,2018-07-22T13:56:59.000Z,1
6165,32,48,,,,,,2018-07-29T19:24:59.000Z,0
6166,16,31,43,49,,,,2018-06-17T15:10:17.000Z,1
6167,11,23,28,33,38,47,,2018-08-09T23:32:39.000Z,0
6168,9,30,35,,,,,2018-12-06T18:58:34.000Z,1
6169,12,31,36,,,,,2018-12-27T18:15:20.000Z,0
6170,23,27,33,,,,,2018-07-12T11:15:10.000Z,1
6171,4,11,36,49,,,,2018-11-01T13:01:36.000Z,0
6172,8,17,29,45,47,,,2018-04-10T22:54:48.000Z,1
6173,48,,,,,,,2018-08-14T13:48:24.000Z,0
6174,5,33,40,42,,,,2018-12-11T15:36:48.000Z,1
6175,33,39,42,46,,,,2018-02-05T16:11:32.000Z,0
6176,13,14,44,,,,,2018-01-08T17:04:56.000Z,1
6177,16,32,45,,,,,2018-01-08T18:52:36.000Z,0
6178,3,18,35,,,,,2018-01-22T13:44:24.000Z,1
6179,17,29,41,42,47,,,2018-07-03T13:09:11.000Z,0
6180,23,24,40,41,43,,,2018-07-03T13:34:22.000Z,1
6181,0,17,44,45,,,,2018-07-17T18:51:36.000Z,0
6182,6,18,22,,,,,2018-07-24T13:05:42.000Z,1
6183,3,7,25,39,,,,2018-08-22T16:31:48.000Z,0
6184,21,27,28,41,,,,2018-12-05T02:42:03.000Z,1
6185,1,19,,,,,,2018-12-05T19:53:12.000Z,0
6186,3,18,35,,,,,2018-07-11T12:26:36.000Z,1
6187,23,24,35,38,40,41,,2018-07-11T15:26:39.000Z,0
6188,23,31,47,,,,,2018-07-18T13:04:00.000Z,1
6189,11,29,30,,,,,2018-06-27T13:21:07.000Z,0
6190,2,17,33,,,,,2018-11-07T15:36:48.000Z,1
6191,0,28,32,,,,,2018-11-07T17:16:21.000Z,0
6192,1,13,19,36,46,,,2018-10-31T18:30:30.000Z,1
6193,2,13,14,28,44,,,2018-05-03T23:47:57.000Z,0
6194,16,32,45,,,,,2018-05-18T20:04:11.000Z,1
6195,3,18,20,22,35,,,2018-05-25T20:05:14.000Z,0
6196,1,2,41,,,,,2018-05-25T20:40:50.000Z,1
6197,34,,,,,,,2018-04-23T19:51:02.000Z,0
6198,12,34,38,43,,,,2018-11-26T19:22:55.000Z,1
6199,14,47,,,,,,2018-05-12T00:05:24.000Z,0
6200,11,17,29,47,,,,2018-05-27T23:38:05.000Z,1
6201,17,22,28,38,42,,,2018-04-19T18:27:43.000Z,0
6202,17,29,47,,,,,2018-05-17T17:46:25.000Z,1
6203,3,18,35,,,,,2018-05-29T00:35:21.000Z,0
6204,4,27,28,45,,,,2018-04-11T22:41:53.000Z,1
6205,7,12,15,20,45,49,,2018-04-18T13:22:54.000Z,0
6206,7,11,37,45,,,,2018-04-25T22:36:52.000Z,1
6207,3,14,20,44,,,,2018-04-25T23:20:22.000Z,0
6208,8,15,29,42,,,,2018-07-04T00:15:31.000Z,1
6209,43,47,,,,,,2018-07-18T17:44:59.000Z,0
6210,2,11,16,32,45,47,,2018-07-18T20:03:52.000Z,1
6211,1,9,19,,,,,2018-06-06T22:45:14.000Z,0
6212,7,11,37,45,,,,2018-11-16T03:00:43.000Z,1
6213,16,32,45,,,,,2018-11-30T17:11:11.000Z,0
6214,10,,,,,,,2018-12-31T00:34:36.000Z,1
6215,28,32,35,,,,,2018-11-17T23:01:04.000Z,0
6216,14,44,,,,,,2018-11-17T23:10:53.000Z,1
6217,3,18,35,,,,,2018-09-15T23:09:58.000Z,0
6218,12,31,36,48,,,,2018-08-12T11:37:43.000Z,1
6219,31,32,47,,,,,2018-08-19T21:45:26.000Z,0
6220,12,13,17,34,38,,,2018-11-18T00:50:56.000Z,1
6221,3,14,18,35,36,,,2018-10-28T20:42:09.000Z,0
6222,4,20,27,,,,,2018-12-19T01:12:30.000Z,1
6223,14,40,44,,,,,2018-11-16T23:09:47.000Z,0
6224,2,8,,,,,,2018-12-10T23:47:06.000Z,1
6225,14,25,39,41,,,,2018-05-14T23:56:39.000Z,0
6226,16,32,42,45,,,,2018-05-21T23:03:35.000Z,1
6227,12,31,36,48,,,,2018-12-20T01:27:44.000Z,0
6228,30,,,,,,,2018-02-12T21:37:50.000Z,1
6229,3,18,35,,,,,2018-05-09T18:12:50.000Z,0
6230,42,,,,,,,2018-05-09T22:12:37.000Z,1
6231,20,41,,,,,,2018-12-01T00:42:32.000Z,0
6232,0,27,43,48,,,,2018-07-07T14:48:51.000Z,1
6233,2,6,37,,,,,2018-07-28T21:53:14.000Z,0
6234,4,9,13,20,31,,,2018-05-19T15:06:19.000Z,1
6235,7,15,19,33,49,,,2018-08-05T20:54:52.000Z,0
6236,16,32,45,,,,,2018-08-19T23:03:31.000Z,1
6237,1,15,28,29,33,34,36,2018-01-13T20:51:02.000Z,0
6238,3,13,18,25,35,,,2018-12-27T22:08:41.000Z,1
6239,7,33,,,,,,2018-04-13T23:33:36.000Z,0
6240,17,29,33,34,47,,,2018-11-16T00:55:24.000Z,1
6241,15,31,46,,,,,2018-05-07T16:39:51.000Z,0
6242,4,44,,,,,,2018-11-19T23:26:26.000Z,1
6243,0,2,46,,,,,2018-04-14T20:22:19.000Z,0
6244,10,14,44,46,,,,2018-04-14T21:19:05.000Z,1
6245,3,18,35,,,,,2018-07-14T00:52:27.000Z,0
6246,4,9,,,,,,2018-07-15T19:55:18.000Z,1
6247,19,23,39,45,,,,2018-07-29T17:04:39.000Z,0
6248,22,27,28,,,,,2018-05-13T18:21:06.000Z,1
6249,3,18,35,,,,,2018-05-13T19:25:16.000Z,0
6250,1,20,27,28,,,,2018-05-13T19:33:07.000Z,1
6251,1,46,,,,,,2018-07-04T00:58:42.000Z,0
6252,1,2,7,11,,,,2018-07-04T19:19:28.000Z,1
6253,5,39,,,,,,2018-07-18T23:45:32.000Z,0
6254,1,6,7,20,31,,,2018-08-17T20:50:08.000Z,1
6255,22,,,,,,,2018-12-07T07:30:41.000Z,0
6256,5,12,47,,,,,2018-11-02T06:44:34.000Z,1
6257,4,6,8,20,23,36,47,2018-11-02T06:44:49.000Z,0
6258,4,21,32,35,40,,,2018-11-09T20:13:24.000Z,1
6259,8,31,,,,,,2018-11-09T20:14:08.000Z,0
6260,5,45,48,,,,,2018-11-09T20:14:42.000Z,1
6261,14,20,22,44,46,,,2018-11-16T00:05:06.000Z,0
6262,3,19,21,25,27,28,39,2018-11-30T14:26:44.000Z,1
6263,14,38,44,,,,,2018-11-30T19:33:31.000Z,0
6264,2,21,33,,,,,2018-09-14T21:05:58.000Z,1
6265,13,27,28,29,,,,2018-09-14T21:40:59.000Z,0
6266,7,15,49,,,,,2018-08-13T00:26:11.000Z,1
6267,16,32,45,46,48,,,2018-12-17T21:17:15.000Z,0
6268,8,14,44,,,,,2018-12-17T21:26:07.000Z,1
6269,12,31,36,48,,,,2018-07-30T19:13:33.000Z,0
6270,19,23,,,,,,2018-09-10T02:14:43.000Z,1
6271,6,10,15,34,40,,,2018-08-18T01:58:58.000Z,0
6272,3,18,35,,,,,2018-08-18T02:05:52.000Z,1
6273,24,27,29,36,,,,2018-08-18T02:43:36.000Z,0
6274,26,,,,,,,2018-08-18T02:50:27.000Z,1
6275,23,24,40,41,43,,,2018-08-18T18:35:57.000Z,0
6276,7,15,49,,,,,2018-07-21T01:32:00.000Z,1
6277,1,44,,,,,,2018-07-28T07:29:36.000Z,0
6278,3,26,27,36,48,,,2018-07-28T07:31:54.000Z,1
6279,23,27,28,,,,,2018-07-28T07:34:37.000Z,0
6280,7,15,32,49,,,,2018-07-28T07:37:30.000Z,1
6281,1,7,13,15,24,40,43,2018-07-28T07:51:16.000Z,0
6282,15,20,22,43,,,,2018-07-28T08:15:52.000Z,1
6283,1,19,,,,,,2018-07-28T23:45:02.000Z,0
6284,4,26,,,,,,2018-11-17T19:21:41.000Z,1
6285,0,1,14,44,,,,2018-10-27T00:22:49.000Z,0
6286,14,43,44,,,,,2018-10-27T00:23:52.000Z,1
6287,6,7,11,28,37,45,,2018-10-27T00:24:24.000Z,0
6288,2,8,24,28,39,43,,2018-10-27T00:33:20.000Z,0
6289,1,5,22,24,,,,2018-09-15T03:51:18.000Z,1
6290,3,18,35,,,,,2018-09-15T14:24:07.000Z,0
6291,12,26,31,36,48,,,2018-09-15T20:03:52.000Z,1
6292,1,9,19,,,,,2018-08-05T14:56:16.000Z,0
6293,30,42,44,,,,,2018-12-02T01:16:47.000Z,1
6294,17,43,48,,,,,2018-07-29T17:32:20.000Z,0
6295,1,40,,,,,,2018-07-29T17:47:29.000Z,1
6296,4,20,44,47,,,,2018-07-29T19:15:39.000Z,0
6297,1,2,41,,,,,2018-08-09T21:01:18.000Z,1
6298,0,2,46,,,,,2018-11-01T20:19:34.000Z,0
6299,20,22,42,45,46,,,2018-11-22T19:44:55.000Z,1
6300,2,31,33,42,,,,2018-11-22T19:46:45.000Z,0
6301,4,9,,,,,,2018-11-22T19:47:40.000Z,1
6302,10,,,,,,,2018-11-22T20:21:54.000Z,0
6303,12,26,42,,,,,2018-10-18T23:10:33.000Z,1
6304,4,5,15,18,19,24,27,2018-10-25T00:02:22.000Z,0
6305,2,5,22,39,,,,2018-09-06T05:11:08.000Z,1
6306,3,6,11,16,19,28,,2018-11-06T19:26:23.000Z,0
6307,6,21,28,33,49,,,2018-11-20T18:22:05.000Z,1
6308,3,20,,,,,,2018-11-27T15:51:29.000Z,0
6309,3,18,35,,,,,2018-12-12T03:48:32.000Z,1
6310,5,22,31,47,,,,2018-11-07T03:26:28.000Z,0
6311,7,8,15,34,49,,,2018-11-21T23:58:07.000Z,1
6312,13,18,35,36,38,39,45,2018-09-05T17:41:09.000Z,0
6313,14,25,44,,,,,2018-09-12T18:31:07.000Z,1
6314,5,22,32,35,,,,2018-12-21T22:47:08.000Z,0
6315,0,2,46,,,,,2018-02-01T19:47:06.000Z,1
6316,3,12,21,49,,,,2018-11-26T03:11:31.000Z,0
6317,7,24,37,,,,,2018-12-01T18:26:25.000Z,1
6318,23,24,48,,,,,2018-11-24T03:10:51.000Z,0
6319,13,16,24,34,,,,2018-01-24T20:31:59.000Z,1
6320,6,21,41,42,,,,2018-10-25T18:35:40.000Z,0
6321,4,9,29,,,,,2018-10-25T18:36:38.000Z,1
6322,36,39,,,,,,2018-12-04T18:24:50.000Z,0
6323,4,5,15,27,28,,,2018-12-11T19:49:02.000Z,1
6324,17,37,43,,,,,2018-02-12T14:24:14.000Z,0
6325,7,11,37,45,,,,2018-10-23T23:50:48.000Z,1
6326,7,11,37,45,,,,2018-12-12T04:37:03.000Z,0
6327,17,29,47,,,,,2018-11-21T00:27:17.000Z,1
6328,5,19,30,48,49,,,2018-11-28T18:38:18.000Z,0
6329,4,9,11,29,45,49,,2018-04-20T19:01:21.000Z,1
6330,0,15,35,,,,,2018-04-20T19:02:30.000Z,0
6331,1,,,,,,,2018-07-06T20:45:31.000Z,1
6332,16,18,47,,,,,2018-06-08T21:01:05.000Z,0
6333,22,47,,,,,,2018-04-21T17:31:25.000Z,1
6334,16,32,35,,,,,2018-06-02T21:16:24.000Z,0
6335,3,36,,,,,,2018-11-24T21:31:22.000Z,1
6336,6,19,42,,,,,2018-11-24T22:04:12.000Z,0
6337,1,16,32,48,,,,2018-11-24T22:08:46.000Z,1
6338,3,18,35,,,,,2018-11-24T22:14:19.000Z,0
6339,42,48,,,,,,2018-11-24T22:21:02.000Z,1
6340,12,,,,,,,2018-06-07T15:04:52.000Z,0
6341,33,43,48,,,,,2018-10-25T20:25:29.000Z,1
6342,13,23,,,,,,2018-04-04T17:01:12.000Z,0
6343,17,29,47,,,,,2018-09-05T19:14:01.000Z,1
6344,3,18,35,,,,,2018-12-07T17:29:06.000Z,0
6345,8,18,30,45,,,,2018-07-13T23:59:30.000Z,1
6346,9,20,,,,,,2018-12-01T22:33:13.000Z,0
6347,4,47,,,,,,2018-12-08T19:31:35.000Z,1
6348,1,19,,,,,,2018-12-08T20:12:11.000Z,0
6349,23,24,40,41,43,,,2018-01-12T18:21:38.000Z,1
6350,15,22,48,,,,,2018-11-10T22:14:26.000Z,0
6351,4,9,22,44,,,,2018-11-17T18:37:42.000Z,1
6352,12,31,36,38,,,,2018-12-16T17:24:43.000Z,0
6353,0,29,44,,,,,2018-01-13T17:23:51.000Z,1
6354,8,23,29,47,48,,,2018-07-15T19:37:04.000Z,0
6355,5,22,37,41,45,47,,2018-07-15T19:47:23.000Z,1
6356,7,15,17,28,49,,,2018-11-11T19:16:37.000Z,0
6357,3,18,35,,,,,2018-11-25T16:41:38.000Z,1
6358,7,11,37,45,,,,2018-01-17T14:40:30.000Z,0
6359,7,15,16,19,35,39,,2018-07-05T23:56:42.000Z,1
6360,1,9,10,21,26,31,,2018-12-04T17:42:01.000Z,0
6361,5,9,11,48,,,,2018-07-04T16:24:59.000Z,1
6362,11,25,28,33,42,,,2018-11-28T19:52:23.000Z,0
6363,0,8,21,46,,,,2018-07-13T00:01:02.000Z,1
6364,11,31,47,,,,,2018-06-11T23:27:05.000Z,0
6365,4,23,24,29,39,40,41,2018-06-09T19:22:54.000Z,1
6366,11,20,26,31,,,,2018-05-12T21:19:14.000Z,0
6367,3,18,35,,,,,2018-09-15T18:27:00.000Z,1
6368,12,31,36,48,,,,2018-07-08T17:50:55.000Z,0
6369,20,30,31,39,,,,2018-06-10T22:46:57.000Z,1
6370,6,20,27,28,,,,2018-07-05T23:16:50.000Z,0
6371,3,4,25,27,32,33,,2018-07-05T23:27:40.000Z,1
6372,4,6,10,16,26,38,,2018-05-01T21:52:08.000Z,0
6373,4,6,21,23,,,,2018-04-04T16:53:27.000Z,1
6374,1,18,19,,,,,2018-06-13T14:23:14.000Z,0
6375,6,10,17,18,25,27,,2018-05-16T00:37:15.000Z,1
6376,14,40,44,,,,,2018-11-05T16:31:53.000Z,0
6377,27,28,,,,,,2018-01-12T17:57:24.000Z,1
6378,7,15,49,,,,,2018-08-10T16:02:23.000Z,0
6379,0,2,15,37,46,,,2018-01-04T01:27:17.000Z,1
6380,2,19,20,41,,,,2018-05-11T23:41:04.000Z,0
6381,14,18,22,37,48,,,2018-05-25T23:48:26.000Z,1
6382,17,19,24,,,,,2018-09-14T23:17:54.000Z,0
6383,4,9,19,39,,,,2018-04-09T22:19:52.000Z,1
6384,18,35,48,,,,,2018-06-11T03:16:20.000Z,0
6385,6,15,22,,,,,2018-05-07T17:26:57.000Z,1
6386,8,9,14,18,23,43,45,2018-05-14T23:17:17.000Z,0
6387,16,32,45,49,,,,2018-11-19T23:50:07.000Z,1
6388,20,24,36,41,,,,2018-04-07T14:10:08.000Z,0
6389,1,19,,,,,,2018-04-07T16:46:47.000Z,1
6390,7,11,37,45,,,,2018-08-18T15:06:44.000Z,0
6391,5,8,22,,,,,2018-08-18T15:25:09.000Z,1
6392,0,2,7,46,,,,2018-12-22T15:10:13.000Z,0
6393,0,5,8,20,31,,,2018-06-09T13:54:36.000Z,1
6394,0,46,,,,,,2018-06-09T21:26:41.000Z,0
6395,12,18,19,30,35,,,2018-06-30T19:53:59.000Z,1
6396,7,11,37,45,,,,2018-05-12T18:16:22.000Z,0
6397,16,19,32,45,49,,,2018-10-27T14:24:10.000Z,1
6398,4,9,,,,,,2018-10-27T14:38:32.000Z,0
6399,17,28,29,38,44,47,,2018-09-15T18:02:27.000Z,1
6400,6,27,33,41,,,,2018-08-12T18:06:52.000Z,0
6401,3,4,17,19,32,41,,2018-12-23T01:01:40.000Z,1
6402,15,41,42,,,,,2018-12-23T16:44:02.000Z,0
6403,33,38,,,,,,2018-12-23T16:44:23.000Z,1
6404,14,44,,,,,,2018-12-23T16:53:45.000Z,0
6405,7,11,37,45,,,,2018-12-23T17:16:40.000Z,1
6406,3,18,35,,,,,2018-02-10T19:14:37.000Z,0
6407,30,,,,,,,2018-07-08T18:27:05.000Z,1
6408,0,2,46,,,,,2018-07-08T19:26:20.000Z,0
6409,10,21,43,,,,,2018-06-03T18:12:46.000Z,1
6410,1,19,35,,,,,2018-06-10T14:29:28.000Z,0
6411,3,10,15,39,,,,2018-06-17T00:42:58.000Z,1
6412,30,40,,,,,,2018-11-18T15:50:06.000Z,0
6413,13,18,31,36,38,,,2018-10-28T14:54:46.000Z,1
6414,4,9,13,,,,,2018-04-19T22:49:37.000Z,0
6415,7,15,49,,,,,2018-02-07T01:02:05.000Z,1
6416,18,39,41,,,,,2018-07-05T23:45:50.000Z,0
6417,2,3,19,,,,,2018-04-03T22:34:10.000Z,1
6418,0,8,9,12,18,25,46,2018-04-03T22:34:30.000Z,0
6419,5,17,29,47,,,,2018-04-03T23:20:05.000Z,1
6420,31,,,,,,,2018-12-04T00:02:31.000Z,0
6421,30,,,,,,,2018-01-08T18:31:04.000Z,1
6422,8,27,36,,,,,2018-01-22T00:09:31.000Z,0
6423,6,14,16,18,29,32,43,2018-07-10T22:34:30.000Z,1
6424,24,25,32,,,,,2018-06-26T19:18:19.000Z,0
6425,10,14,21,,,,,2018-11-06T00:52:13.000Z,1
6426,5,47,,,,,,2018-04-04T22:51:04.000Z,0
6427,27,28,,,,,,2018-02-13T19:01:04.000Z,1
6428,12,31,36,48,,,,2018-01-02T18:23:12.000Z,0
6429,7,27,28,,,,,2018-07-04T15:17:12.000Z,1
6430,5,8,15,22,,,,2018-06-06T17:22:43.000Z,0
6431,3,18,35,,,,,2018-11-21T20:29:22.000Z,1
6432,4,10,32,35,,,,2018-11-21T20:44:38.000Z,0
6433,24,39,45,,,,,2018-11-21T21:12:32.000Z,1
6434,19,22,33,42,,,,2018-11-28T19:08:11.000Z,0
6435,0,24,27,28,32,40,48,2018-06-15T13:09:53.000Z,1
6436,7,15,49,,,,,2018-06-15T13:31:37.000Z,0
6437,1,43,48,,,,,2018-06-15T13:32:48.000Z,1
6438,3,18,35,,,,,2018-06-15T13:33:32.000Z,0
6439,7,11,37,45,,,,2018-05-11T21:37:18.000Z,1
6440,14,30,32,44,,,,2018-07-02T20:11:20.000Z,0
6441,1,19,24,26,,,,2018-07-16T21:02:24.000Z,1
6442,0,2,46,,,,,2018-06-18T13:13:21.000Z,0
6443,0,5,9,17,20,32,38,2018-07-28T12:47:55.000Z,1
6444,1,18,19,38,,,,2018-07-28T15:14:17.000Z,0
6445,23,24,40,41,43,,,2018-05-05T15:54:27.000Z,1
6446,33,42,,,,,,2018-05-05T20:08:36.000Z,0
6447,5,6,22,29,,,,2018-05-12T19:07:36.000Z,1
6448,19,27,,,,,,2018-05-19T21:35:49.000Z,0
6449,16,32,45,,,,,2018-07-15T13:55:55.000Z,1
6450,31,37,,,,,,2018-06-03T15:18:58.000Z,0
6451,12,35,41,,,,,2018-06-03T21:33:06.000Z,1
6452,14,17,20,21,22,28,36,2018-06-03T23:26:22.000Z,0
6453,4,9,,,,,,2018-07-12T22:47:52.000Z,1
6454,5,22,43,,,,,2018-07-12T22:48:31.000Z,0
6455,4,9,,,,,,2018-06-07T21:02:33.000Z,1
6456,16,32,45,,,,,2018-04-11T22:41:20.000Z,0
6457,23,24,40,41,43,,,2018-06-27T13:20:11.000Z,1
6458,16,32,,,,,,2018-11-26T19:22:45.000Z,0
6459,11,13,25,32,38,44,,2018-04-14T15:01:59.000Z,1
6460,0,2,9,46,,,,2018-04-21T15:10:50.000Z,0
6461,7,15,49,,,,,2018-04-28T01:19:07.000Z,1
6462,7,11,37,45,,,,2018-04-28T15:03:38.000Z,0
6463,23,24,40,41,43,,,2018-04-28T17:00:13.000Z,1
6464,20,33,36,49,,,,2018-08-11T18:25:54.000Z,0
6465,1,18,19,27,39,43,46,2018-08-11T21:22:01.000Z,1
6466,3,18,35,,,,,2018-04-29T15:51:45.000Z,0
6467,18,40,46,,,,,2018-02-07T13:03:58.000Z,1
6468,33,38,42,,,,,2018-01-10T22:56:51.000Z,0
6469,48,,,,,,,2018-07-04T21:18:33.000Z,1
6470,16,32,45,,,,,2018-11-21T21:33:36.000Z,0
6471,17,29,47,,,,,2018-11-28T22:34:37.000Z,1
6472,10,12,32,35,,,,2018-11-28T22:55:13.000Z,0
6473,6,11,43,,,,,2018-05-04T20:13:29.000Z,1
6474,7,10,,,,,,2018-05-11T22:26:54.000Z,0
6475,14,15,16,44,49,,,2018-04-23T18:22:57.000Z,1
6476,16,32,45,,,,,2018-04-23T18:23:41.000Z,0
6477,24,27,28,,,,,2018-11-05T23:46:50.000Z,1
6478,17,29,47,,,,,2018-04-07T16:47:19.000Z,0
6479,1,19,,,,,,2018-01-26T15:40:39.000Z,1
6480,16,29,32,,,,,2018-04-22T14:21:49.000Z,0
6481,7,14,,,,,,2018-04-22T14:22:15.000Z,1
6482,0,36,46,,,,,2018-04-22T14:22:28.000Z,0
6483,17,29,47,,,,,2018-04-19T13:48:28.000Z,1
6484,3,26,28,,,,,2018-04-26T13:50:08.000Z,0
6485,4,34,,,,,,2018-01-31T00:12:08.000Z,1
6486,1,27,28,,,,,2018-10-23T23:12:22.000Z,0
6487,1,15,20,28,31,39,44,2018-04-18T14:39:42.000Z,1
6488,0,6,14,15,26,30,44,2018-04-18T15:00:29.000Z,0
6489,1,4,9,30,47,,,2018-04-25T14:02:12.000Z,1
6490,2,16,26,32,41,,,2018-04-25T19:40:20.000Z,0
6491,17,29,47,,,,,2018-04-06T16:02:37.000Z,1
6492,8,27,48,,,,,2018-04-06T16:03:11.000Z,0
6493,23,24,40,41,,,,2018-06-08T23:11:59.000Z,1
6494,5,22,,,,,,2018-05-25T22:23:56.000Z,0
6495,3,29,37,,,,,2018-11-09T20:16:05.000Z,1
6496,12,16,32,,,,,2018-11-16T23:45:44.000Z,0
6497,22,23,34,37,38,,,2018-10-12T21:19:32.000Z,1
6498,2,6,12,,,,,2018-10-12T23:14:43.000Z,0
6499,15,23,27,29,35,36,,2018-04-09T22:02:21.000Z,1
6500,17,29,47,,,,,2018-04-23T02:45:25.000Z,0
6501,23,27,28,,,,,2018-04-23T02:45:53.000Z,1
6502,1,12,24,44,,,,2018-05-07T03:43:44.000Z,0
6503,13,47,,,,,,2018-05-14T21:00:48.000Z,1
6504,3,16,18,35,,,,2018-05-14T21:01:28.000Z,0
6505,6,9,26,28,37,,,2018-05-14T21:02:07.000Z,1
6506,18,35,40,,,,,2018-05-21T17:59:52.000Z,0
6507,37,,,,,,,2018-11-05T18:42:01.000Z,1
6508,17,20,31,34,43,,,2018-11-12T23:53:10.000Z,0
6509,9,11,23,39,40,44,46,2018-11-26T00:06:57.000Z,1
6510,27,28,36,,,,,2018-11-26T00:07:32.000Z,0
6511,7,11,37,45,,,,2018-10-22T20:54:24.000Z,1
6512,1,36,41,,,,,2018-04-14T16:26:18.000Z,0
6513,10,21,25,26,36,45,,2018-04-14T17:15:23.000Z,1
6514,7,11,37,45,,,,2018-04-14T17:42:03.000Z,0
6515,6,12,25,28,44,,,2018-04-14T17:42:18.000Z,1
6516,0,3,17,36,,,,2018-04-14T20:43:44.000Z,0
6517,30,42,49,,,,,2018-04-21T17:21:52.000Z,1
6518,1,5,9,10,11,34,40,2018-04-21T17:34:22.000Z,0
6519,4,9,20,23,43,,,2018-04-28T18:13:16.000Z,1
6520,4,22,38,,,,,2018-04-28T18:15:25.000Z,0
6521,11,32,46,,,,,2018-04-28T18:50:13.000Z,1
6522,5,14,17,22,,,,2018-04-28T19:02:04.000Z,0
6523,10,16,29,32,42,45,,2018-04-28T20:27:27.000Z,1
6524,15,28,41,,,,,2018-07-07T00:18:48.000Z,0
6525,1,4,19,,,,,2018-07-07T00:19:07.000Z,1
6526,16,33,,,,,,2018-06-09T19:19:45.000Z,0
6527,5,20,48,,,,,2018-06-09T19:20:22.000Z,1
6528,14,42,46,,,,,2018-05-05T02:06:37.000Z,0
6529,8,11,16,26,28,,,2018-05-05T13:16:29.000Z,1
6530,10,16,32,45,,,,2018-05-05T13:16:48.000Z,0
6531,14,35,39,44,,,,2018-05-05T13:17:21.000Z,1
6532,9,33,42,,,,,2018-05-12T23:31:54.000Z,0
6533,4,9,38,45,,,,2018-05-19T19:02:27.000Z,1
